League,Season,Stage,Player,Team,GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,birth_date,height_cm,weight_stats,weight_kg,nationality,high_school,draft_round,draft_pick,draft_team,player_norm,position,height_anthro,height_with_shoes,weight_anthro,wingspan,standing_reach,body_fat_percentage,hand_length,hand_width,draft_year,FGM_per_min,FGA_per_min,3PM_per_min,3PA_per_min,FTM_per_min,FTA_per_min,TOV_per_min,PF_per_min,ORB_per_min,DRB_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,PTS_per_min,TEAM_ATL,TEAM_BOS,TEAM_BRK,TEAM_CHA,TEAM_CHI,TEAM_CLE,TEAM_DAL,TEAM_DEN,TEAM_DET,TEAM_GSW,TEAM_HOU,TEAM_IND,TEAM_LAC,TEAM_LAL,TEAM_MEM,TEAM_MIA,TEAM_MIL,TEAM_MIN,TEAM_NOP,TEAM_NYK,TEAM_OKC,TEAM_ORL,TEAM_OTHER,TEAM_PHI,TEAM_PHX,TEAM_POR,TEAM_SAC,TEAM_SAS,TEAM_TOR,TEAM_UTA,TEAM_WAS
NBA,2018 - 2019,Regular_Season,Mike Conley,MEM,70,2341.6,490,1120,155,426,343,406,130,123,40,199,239,449,94,22,1478,11.10.1987,185.0,175.0,79.0,United States,Lawrence North High School,1.0,4.0,Memphis Grizzlies,mike conley,PG,180.34,184.78,79.38,197.48,240.03,4.2,,,2007,0.209259,0.478305,0.066194,0.181927,0.146481,0.173386,0.055518,0.052528,0.017082,0.084985,0.102067,0.191749,0.040143,0.009395,0.631192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,C.J. McCollum,POR,70,2375.2,571,1243,167,445,159,192,106,172,62,220,282,207,55,28,1468,19.09.1991,191.0,190.0,86.0,United States,Glen Oak High School,1.0,10.0,Portland Trail Blazers,cj mccollum,PG/SG,188.6,191.14,89.36,198.76,245.11,8.6,20.32,24.13,2013,0.240401,0.523324,0.07031,0.187353,0.066942,0.080835,0.044628,0.072415,0.026103,0.092624,0.118727,0.087151,0.023156,0.011788,0.618053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Anthony Davis,NOP,56,1850.0,530,1026,48,145,344,433,112,132,174,498,672,218,88,135,1452,11.03.1993,208.0,253.0,115.0,United States,Perspectives Charter Academy,1.0,1.0,New Orleans Pelicans,anthony davis,PF/C,206.38,209.55,100.61,227.33,274.32,7.9,22.86,21.59,2012,0.286486,0.554595,0.025946,0.078378,0.185946,0.234054,0.060541,0.071351,0.094054,0.269189,0.363243,0.117838,0.047568,0.072973,0.784865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Jrue Holiday,NOP,67,2402.0,547,1159,118,363,208,271,210,148,75,259,334,518,109,54,1420,12.06.1990,193.0,205.0,93.0,United States,Campbell Hall School,1.0,17.0,Philadelphia Sixers,jrue holiday,PG/SG,191.14,193.68,90.26,200.66,255.27,6.3,,,2009,0.227727,0.482515,0.049126,0.151124,0.086595,0.112823,0.087427,0.061615,0.031224,0.107827,0.139051,0.215654,0.045379,0.022481,0.591174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Khris Middleton,MIL,77,2393.5,506,1148,179,474,216,258,174,172,50,411,461,331,80,7,1407,12.08.1991,203.0,222.0,101.0,United States,Porter-Gaud High School,2.0,9.0,Detroit Pistons,khris middleton,SF,200.02,203.84,98.07,210.18,261.62,7.8,22.86,22.86,2012,0.211406,0.479632,0.074786,0.198036,0.090244,0.107792,0.072697,0.071861,0.02089,0.171715,0.192605,0.138291,0.033424,0.002925,0.587842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,J.J. Redick,PHI,76,2379.3,452,1027,240,605,228,255,101,129,20,166,186,206,32,17,1372,24.06.1984,193.0,200.0,91.0,United States,Cave Spring High School,1.0,11.0,Orlando Magic,jj redick,SG,193.04,194.94,86.18,191.14,247.65,7.0,,,2006,0.189972,0.43164,0.10087,0.254276,0.095827,0.107174,0.042449,0.054218,0.008406,0.069768,0.078174,0.08658,0.013449,0.007145,0.57664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Collin Sexton,CLE,82,2605.1,519,1205,119,296,214,255,185,186,57,179,236,243,44,6,1371,04.01.1999,188.0,190.0,86.0,United States,Pebblebrook High School,1.0,8.0,Cleveland Cavaliers,collin sexton,PG,184.15,186.69,83.01,201.3,250.19,5.6,20.96,21.59,2018,0.199225,0.462554,0.04568,0.113623,0.082147,0.097885,0.071015,0.071398,0.02188,0.068711,0.090592,0.093279,0.01689,0.002303,0.526275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Andre Drummond,DET,79,2647.1,561,1052,5,38,243,412,175,272,423,809,1232,112,136,138,1370,10.08.1993,211.0,279.0,127.0,United States,St. Thomas More Prep,1.0,9.0,Detroit Pistons,andre drummond,C,207.64,212.72,126.37,229.24,278.13,7.5,24.13,24.13,2012,0.21193,0.397416,0.001889,0.014355,0.091799,0.155642,0.06611,0.102754,0.159798,0.305617,0.465415,0.04231,0.051377,0.052133,0.517548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Jordan Clarkson,CLE,81,2214.4,529,1180,144,445,162,192,135,112,82,188,270,196,57,13,1364,07.06.1992,196.0,194.0,88.0,United States,Wagner High School,2.0,16.0,Washington Wizards,jordan clarkson,PG,191.14,195.58,84.5,203.2,248.92,4.3,20.96,22.86,2014,0.238891,0.532876,0.065029,0.200957,0.073158,0.086705,0.060965,0.050578,0.03703,0.084899,0.121929,0.088512,0.025741,0.005871,0.615968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Montrezl Harrell,LAC,82,2158.2,546,888,3,17,266,414,132,255,184,351,535,162,71,110,1361,26.01.1994,203.0,240.0,109.0,United States,Hargrave Military Academy ,2.0,2.0,Houston Rockets,montrezl harrell,PF,200.66,201.93,114.94,224.16,276.86,11.9,22.86,24.76,2015,0.252989,0.411454,0.00139,0.007877,0.123251,0.191827,0.061162,0.118154,0.085256,0.162636,0.247892,0.075063,0.032898,0.050968,0.630618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Pascal Siakam,TOR,80,2547.7,519,945,79,214,237,302,154,241,124,425,549,248,73,52,1354,02.04.1994,206.0,230.0,104.0,Cameroon,God's Academy,1.0,27.0,Toronto Raptors,pascal siakam,PF,203.84,207.01,102.78,221.62,273.05,5.2,23.5,25.4,2016,0.203713,0.370923,0.031008,0.083997,0.093025,0.118538,0.060447,0.094595,0.048671,0.166817,0.215488,0.097343,0.028653,0.020411,0.53146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBA,2018 - 2019,Regular_Season,Kyle Kuzma,LAL,70,2313.6,496,1087,128,422,188,250,133,170,60,322,382,178,41,26,1308,24.07.1995,206.0,220.0,100.0,United States,Rise Academy,1.0,27.0,Brooklyn Nets,kyle kuzma,SF/SG,203.2,207.01,100.97,214.0,273.05,9.4,21.59,24.13,2017,0.214385,0.469831,0.055325,0.1824,0.081259,0.108057,0.057486,0.073479,0.025934,0.139177,0.165111,0.076936,0.017721,0.011238,0.565353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Rudy Gobert,UTA,81,2576.7,476,712,0,0,332,522,130,231,309,732,1041,161,66,187,1284,26.06.1992,216.0,245.0,111.0,France,,1.0,27.0,Denver Nuggets,rudy gobert,C,214.63,218.44,107.77,234.95,292.1,4.4,24.76,25.4,2013,0.184732,0.276322,0.0,0.0,0.128847,0.202585,0.050452,0.08965,0.119921,0.284084,0.404005,0.062483,0.025614,0.072573,0.498312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA,2018 - 2019,Regular_Season,Harrison Barnes,SAC,77,2532.7,431,1027,174,441,229,278,98,122,57,305,362,115,50,13,1265,30.05.1992,203.0,225.0,102.0,United States,Ames High School,1.0,7.0,Golden State Warriors,harrison barnes,SF/SG,200.66,203.2,103.33,211.46,257.81,9.6,22.86,21.59,2012,0.170174,0.405496,0.068701,0.174122,0.090417,0.109764,0.038694,0.04817,0.022506,0.120425,0.14293,0.045406,0.019742,0.005133,0.499467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NBA,2018 - 2019,Regular_Season,Aaron Gordon,ORL,78,2632.6,470,1046,121,347,185,253,162,172,129,445,574,289,57,56,1246,16.09.1995,206.0,220.0,100.0,United States,Archbishop Mitty High School,1.0,4.0,Orlando Magic,aaron gordon,PF,201.93,205.1,99.84,212.72,266.7,5.05,22.22,26.67,2014,0.178531,0.397326,0.045962,0.131809,0.070273,0.096103,0.061536,0.065335,0.049001,0.169034,0.218035,0.109777,0.021652,0.021272,0.473296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Eric Bledsoe,MIL,78,2271.8,470,971,124,377,177,236,165,156,82,280,362,430,116,29,1241,09.12.1989,185.0,205.0,93.0,United States,Parker High School,1.0,18.0,Oklahoma City Thunder,eric bledsoe,PG,183.52,186.69,86.91,201.93,248.92,5.6,21.59,24.76,2010,0.206884,0.427414,0.054582,0.165948,0.077912,0.103882,0.07263,0.068668,0.036095,0.12325,0.159345,0.189277,0.051061,0.012765,0.546263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Dennis Schroder,OKC,79,2313.8,457,1104,124,364,186,227,172,189,38,246,284,323,65,12,1224,15.09.1993,185.0,172.0,78.0,Germany,,1.0,17.0,Atlanta Hawks,dennis schroder,PG,185.42,187.96,74.75,202.56,248.92,4.1,22.22,26.67,2013,0.197511,0.477137,0.053591,0.157317,0.080387,0.098107,0.074337,0.081684,0.016423,0.106319,0.122742,0.139597,0.028092,0.005186,0.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Terrence Ross,ORL,81,2150.1,440,1027,217,566,126,144,90,119,27,253,280,135,72,29,1223,05.02.1991,201.0,206.0,93.0,United States,Jefferson High School,1.0,8.0,Toronto Raptors,terrence ross,SG/SF,198.12,200.66,89.18,201.3,255.27,3.2,22.22,26.04,2012,0.204642,0.477652,0.100926,0.263244,0.058602,0.066974,0.041859,0.055346,0.012558,0.117669,0.130227,0.062788,0.033487,0.013488,0.568811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Jimmy Butler,PHI,65,2185.0,418,904,67,193,312,365,95,111,121,221,342,263,123,39,1215,14.09.1989,203.0,232.0,105.0,United States,Tomball High School,1.0,30.0,Chicago Bulls,jimmy butler,SF,198.12,202.56,100.79,201.93,257.81,5.4,22.86,22.86,2011,0.191304,0.41373,0.030664,0.08833,0.142792,0.167048,0.043478,0.050801,0.055378,0.101144,0.156522,0.120366,0.056293,0.017849,0.556064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Jeremy Lamb,CHA,79,2250.1,431,979,115,330,231,260,80,140,65,369,434,172,88,32,1208,30.05.1992,196.0,185.0,84.0,United States,Norcross High School,1.0,12.0,Houston Rockets,jeremy lamb,SG,193.04,196.22,81.28,210.82,259.08,4.5,22.22,23.5,2012,0.191547,0.435092,0.051109,0.14666,0.102662,0.11555,0.035554,0.062219,0.028888,0.163993,0.19288,0.076441,0.039109,0.014222,0.536865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,John Collins,ATL,61,1828.6,465,831,55,158,203,266,120,199,219,376,595,121,22,39,1188,23.09.1997,208.0,235.0,107.0,United States,Cardinal Newman High School,1.0,19.0,Atlanta Hawks,john collins,PF,203.84,207.01,102.15,211.46,270.51,5.4,22.86,25.4,2017,0.254293,0.454446,0.030078,0.086405,0.111014,0.145466,0.065624,0.108826,0.119764,0.205622,0.325386,0.066171,0.012031,0.021328,0.649677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Tim Hardaway Jr.,DAL,65,2056.6,390,993,162,477,232,276,105,141,33,189,222,159,54,8,1174,16.03.1992,198.0,205.0,93.0,United States,Palmetto High School,1.0,24.0,New York Knicks,tim hardaway jr,SG,194.31,198.76,90.45,200.66,256.54,6.05,20.32,23.5,2013,0.189633,0.482836,0.078771,0.231936,0.112808,0.134202,0.051055,0.06856,0.016046,0.091899,0.107945,0.077312,0.026257,0.00389,0.570845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Spencer Dinwiddie,BRK,68,1914.0,366,828,124,370,287,356,152,187,26,140,166,311,40,17,1143,06.04.1993,198.0,210.0,95.0,United States,William Howard Taft High School,2.0,8.0,Detroit Pistons,spencer dinwiddie,PG,194.31,198.12,92.94,203.84,261.62,5.35,20.96,22.86,2014,0.191223,0.432602,0.064786,0.193312,0.149948,0.185998,0.079415,0.097701,0.013584,0.073145,0.086729,0.162487,0.020899,0.008882,0.597179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Steven Adams,OKC,80,2669.4,481,809,0,2,146,292,135,204,391,369,760,124,117,76,1108,20.07.1993,213.0,265.0,120.0,New Zealand,Scots College,1.0,12.0,Oklahoma City Thunder,steven adams,C,210.18,213.36,115.44,224.79,278.13,6.65,24.13,27.94,2013,0.18019,0.303064,0.0,0.000749,0.054694,0.109388,0.050573,0.076422,0.146475,0.138233,0.284708,0.046452,0.04383,0.028471,0.415075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Eric Gordon,HOU,68,2158.0,384,938,216,600,119,152,90,143,17,131,148,129,41,27,1103,25.12.1988,193.0,215.0,98.0,United States,North Central High School,1.0,7.0,Los Angeles Clippers,eric gordon,SG,187.96,191.14,100.7,205.74,251.46,8.2,,,2008,0.177943,0.434662,0.100093,0.278035,0.055144,0.070436,0.041705,0.066265,0.007878,0.060704,0.068582,0.059778,0.018999,0.012512,0.511121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Jerami Grant,OKC,80,2612.4,409,823,115,293,157,221,67,214,96,321,417,79,61,100,1090,12.03.1994,206.0,220.0,100.0,United States,DeMatha Catholic High School,2.0,9.0,Philadelphia Sixers,jerami grant,SF,199.39,202.56,97.07,220.34,271.78,3.75,23.5,23.5,2014,0.156561,0.315036,0.044021,0.112157,0.060098,0.084597,0.025647,0.081917,0.036748,0.122876,0.159623,0.03024,0.02335,0.038279,0.417241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Dwyane Wade,MIA,72,1885.3,416,960,86,261,165,233,166,118,69,216,285,301,59,38,1083,17.01.1982,193.0,220.0,100.0,United States,Harold L. Richards High School,1.0,5.0,Miami Heat,dwyane wade,SG/SF,192.4,,96.16,210.18,259.08,6.7,,,2003,0.220655,0.509203,0.045616,0.13844,0.087519,0.123588,0.08805,0.06259,0.036599,0.114571,0.15117,0.159656,0.031295,0.020156,0.574444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Marcus Morris,BOS,75,2090.5,377,844,146,389,146,173,92,181,76,382,458,109,43,25,1046,02.09.1989,206.0,235.0,107.0,United States,APEX Academy,1.0,14.0,Houston Rockets,marcus morris,PF/SF,200.66,205.1,104.14,208.28,267.97,8.0,20.96,21.59,2011,0.18034,0.403731,0.06984,0.18608,0.06984,0.082755,0.044009,0.086582,0.036355,0.182731,0.219086,0.052141,0.020569,0.011959,0.500359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Joe Harris,BRK,76,2293.5,374,748,183,386,110,133,121,182,52,239,291,181,38,17,1041,06.09.1991,198.0,218.0,99.0,United States,Chelan High School,2.0,3.0,Cleveland Cavaliers,joe harris,SG,194.94,198.76,97.52,198.12,254.0,6.2,21.59,24.76,2014,0.16307,0.326139,0.079791,0.168302,0.047962,0.05799,0.052758,0.079355,0.022673,0.104208,0.12688,0.078919,0.016569,0.007412,0.453891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Thaddeus Young,IND,81,2488.9,443,841,51,146,87,135,123,194,192,331,523,204,123,36,1024,21.06.1988,203.0,221.0,100.0,United States,Mitchell High School,1.0,12.0,Philadelphia Sixers,thaddeus young,SF,197.48,201.93,95.25,212.09,269.24,4.9,,,2007,0.17799,0.3379,0.020491,0.05866,0.034955,0.054241,0.049419,0.077946,0.077143,0.13299,0.210133,0.081964,0.049419,0.014464,0.411427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Brook Lopez,MIL,81,2321.7,355,786,187,512,112,133,82,189,33,363,396,98,51,179,1009,01.04.1988,213.0,270.0,122.0,United States,San Joaquin Memorial High School,1.0,10.0,New Jersey Nets,brook lopez,C,211.46,214.63,117.03,227.33,287.02,6.3,,,2008,0.152905,0.338545,0.080544,0.220528,0.048241,0.057286,0.035319,0.081406,0.014214,0.156351,0.170565,0.04221,0.021967,0.077099,0.434595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Malcolm Brogdon,MIL,64,1831.7,378,748,104,244,141,152,91,102,65,223,288,205,46,13,1001,11.12.1992,196.0,229.0,104.0,United States,Greater Atlanta Christian School,2.0,6.0,Milwaukee Bucks,malcolm brogdon,SG,192.4,196.85,101.15,209.55,248.92,5.4,22.86,26.04,2016,0.206366,0.408364,0.056778,0.13321,0.076978,0.082983,0.049681,0.055686,0.035486,0.121745,0.157231,0.111918,0.025113,0.007097,0.546487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Joe Ingles,UTA,82,2567.6,359,802,189,483,87,123,193,180,35,295,330,469,98,20,994,02.10.1987,203.0,226.0,103.0,Australia,Australian Institute of Sport,,,,joe ingles,SF,202.56,203.84,94.89,208.92,266.7,10.1,,,2009,0.139819,0.312354,0.07361,0.188113,0.033884,0.047905,0.075167,0.070104,0.013631,0.114893,0.128525,0.182661,0.038168,0.007789,0.387132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA,2018 - 2019,Regular_Season,Myles Turner,IND,74,2119.0,380,780,76,196,148,201,100,195,101,430,531,115,60,199,984,24.03.1996,211.0,250.0,113.0,United States,Trinity High School,1.0,11.0,Indiana Pacers,myles turner,C/PF,207.64,212.09,108.23,223.52,284.48,9.3,23.5,23.5,2015,0.17933,0.368098,0.035866,0.092496,0.069844,0.094856,0.047192,0.092025,0.047664,0.202926,0.25059,0.054271,0.028315,0.093912,0.46437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Willie Cauley-Stein,SAC,81,2212.7,412,741,1,2,140,254,84,227,181,497,678,194,96,51,965,18.08.1993,213.0,240.0,109.0,United States,Olathe Northwest High School,1.0,6.0,Sacramento Kings,willie cauley stein,C,211.46,214.63,109.95,220.98,281.94,6.3,24.13,22.86,2015,0.186198,0.334885,0.000452,0.000904,0.063271,0.114792,0.037963,0.10259,0.081801,0.224612,0.306413,0.087676,0.043386,0.023049,0.436119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NBA,2018 - 2019,Regular_Season,Jaylen Brown,BOS,74,1913.4,368,792,95,276,133,202,99,186,65,248,313,100,69,32,964,24.10.1996,201.0,220.0,100.0,United States,Joseph Wheeler High School,1.0,3.0,Boston Celtics,jaylen brown,SG/SF,196.22,200.02,101.06,212.72,260.35,5.05,22.22,22.86,2016,0.192328,0.413923,0.04965,0.144246,0.06951,0.105571,0.05174,0.097209,0.033971,0.129612,0.163583,0.052263,0.036061,0.016724,0.503815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Kevin Knox,NYK,75,2157.9,338,914,125,364,162,226,114,175,61,274,335,82,43,24,963,11.08.1999,206.0,215.0,98.0,United States,Tampa Catholic High School,1.0,9.0,New York Knicks,kevin knox,SF,202.56,205.74,96.43,212.72,274.32,4.95,22.22,23.5,2018,0.156634,0.42356,0.057927,0.168683,0.075073,0.104731,0.052829,0.081097,0.028268,0.126975,0.155244,0.038,0.019927,0.011122,0.446267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Jae Crowder,UTA,80,2165.8,318,797,173,522,142,197,85,170,60,324,384,133,64,31,951,06.07.1990,198.0,235.0,107.0,United States,Villa Rica High School,2.0,4.0,Cleveland Cavaliers,jae crowder,SF,194.94,199.39,109.41,206.38,252.73,9.0,24.13,26.67,2012,0.146828,0.367993,0.079878,0.241019,0.065565,0.090959,0.039246,0.078493,0.027703,0.149598,0.177302,0.061409,0.02955,0.014313,0.439099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NBA,2018 - 2019,Regular_Season,D.J. Augustin,ORL,81,2269.1,318,677,131,311,181,209,128,115,41,162,203,426,52,4,948,10.11.1987,183.0,183.0,83.0,United States,Hightower High School,1.0,9.0,Charlotte Hornets,dj augustin,PG,177.8,181.61,77.79,191.77,240.03,8.1,,,2008,0.140144,0.298356,0.057732,0.137059,0.079767,0.092107,0.05641,0.050681,0.018069,0.071394,0.089463,0.18774,0.022917,0.001763,0.417787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Rudy Gay,SAS,69,1842.3,376,746,74,184,120,147,114,159,63,407,470,182,54,34,946,17.08.1986,203.0,240.0,109.0,United States,Archbishop Spalding High School,1.0,8.0,Houston Rockets,rudy gay,SF/PF,200.66,203.2,100.7,220.98,273.05,5.7,,,2006,0.204093,0.404929,0.040167,0.099875,0.065136,0.079792,0.061879,0.086305,0.034196,0.22092,0.255116,0.09879,0.029311,0.018455,0.513489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBA,2018 - 2019,Regular_Season,Jeff Green,WAS,77,2096.7,326,687,111,320,183,206,101,160,57,252,309,137,43,39,946,28.08.1986,206.0,235.0,107.0,United States,Northwestern High School,1.0,5.0,Boston Celtics,jeff green,SF,200.66,207.01,103.42,216.54,261.62,3.7,,,2007,0.155482,0.327658,0.05294,0.152621,0.08728,0.09825,0.048171,0.07631,0.027186,0.120189,0.147374,0.065341,0.020508,0.018601,0.451185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NBA,2018 - 2019,Regular_Season,Kentavious Caldwell-Pope,LAL,82,2035.0,325,756,151,435,137,158,65,137,48,190,238,110,73,13,938,18.02.1993,196.0,205.0,93.0,United States,Greenville High School,1.0,8.0,Detroit Pistons,kentavious caldwell pope,SG,194.31,196.85,92.35,203.2,255.27,6.45,21.59,22.86,2013,0.159705,0.371499,0.074201,0.213759,0.067322,0.077641,0.031941,0.067322,0.023587,0.093366,0.116953,0.054054,0.035872,0.006388,0.460934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Al Horford,BOS,68,1972.8,387,723,73,203,78,95,102,126,120,338,458,283,59,86,925,03.06.1986,208.0,245.0,111.0,Dominican Republic / United States,Grand Ledge High School,1.0,3.0,Atlanta Hawks,al horford,PF,203.2,207.64,111.58,215.26,271.78,9.1,,,2007,0.196168,0.366484,0.037003,0.102899,0.039538,0.048155,0.051703,0.063869,0.060827,0.17133,0.232157,0.143451,0.029907,0.043593,0.468877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2018 - 2019,Regular_Season,Derrick Rose,MIN,51,1392.2,363,753,54,146,137,160,82,57,33,107,140,220,31,12,917,04.10.1988,191.0,200.0,91.0,United States,Simeon Career Academy ,1.0,1.0,Chicago Bulls,derrick rose,PG,186.69,189.23,88.9,203.2,250.19,4.6,,,2008,0.260738,0.540871,0.038788,0.10487,0.098405,0.114926,0.0589,0.040942,0.023703,0.076857,0.10056,0.158023,0.022267,0.008619,0.65867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
